user_id,signup_date,platform,acquisition_channel,is_internal
U000739,2025-10-17,android,referral,false
U000740,2026-01-01,android,organic,false
U000741,2026-05-15,android,press,false
U000742,2025-09-27,ios,press,false
U000743,2025-11-12,ios,paid_social,false
U000744,2026-02-03,ios,press,false
U000745,2025-09-30,ios,referral,false
U000746,2025-09-08,android,paid_social,false
U000747,2025-11-14,android,paid_social,false
U000748,2025-10-24,ios,organic,false
U000749,2026-05-24,android,paid_social,false
U000750,2026-03-18,android,organic,false
U000751,2026-04-15,ios,referral,false
U000752,2026-03-24,android,referral,false
U000753,2025-11-12,android,organic,false
U000754,2026-01-11,android,press,false
U000755,2025-12-09,ios,referral,false
U000756,2025-11-26,ios,paid_social,false
U000757,2026-05-26,ios,organic,false
U000758,2026-03-22,android,organic,false
U000759,2026-03-12,android,referral,false
U000760,2025-11-30,android,organic,false
U000761,2026-05-07,android,referral,false
U000762,2025-10-26,ios,paid_social,false
U000763,2025-12-24,android,press,false
U000764,2025-12-08,ios,organic,false
U000765,2025-11-14,ios,organic,false
U000766,2026-04-11,android,paid_social,false
U000767,2026-05-09,android,organic,false
U000768,2026-01-20,ios,organic,false
U000769,2025-12-05,android,organic,false
U000770,2025-12-16,ios,organic,false
U000771,2026-05-20,ios,press,false
U000772,2025-09-23,android,referral,false
U000773,2026-03-26,ios,press,false
U000774,2026-03-18,android,organic,false
U000775,2025-11-26,android,organic,false
U000776,2025-12-14,android,paid_social,false
U000777,2025-09-14,android,paid_social,false
U000778,2025-11-13,android,organic,false
U000779,2026-05-22,ios,organic,false
U000780,2025-11-16,android,referral,false
U000781,2025-10-06,android,paid_social,false
U000782,2026-02-02,ios,paid_social,false
U000783,2026-04-01,ios,organic,false
U000784,2025-11-18,android,organic,false
U000785,2025-12-02,ios,paid_social,false
U000786,2026-04-24,android,paid_social,false
U000787,2025-10-23,android,organic,false
U000788,2025-12-21,ios,referral,false
U000789,2025-10-07,ios,paid_social,false
U000790,2025-12-17,android,referral,false
U000791,2026-02-27,ios,paid_social,false
U000792,2025-10-25,android,organic,false
U000793,2026-01-22,android,referral,false
U000794,2025-12-26,ios,paid_social,false
U000795,2026-04-03,ios,organic,false
U000796,2025-11-13,ios,paid_social,false
U000797,2025-11-11,android,press,false
U000798,2025-09-22,ios,organic,false
U000799,2026-02-26,ios,organic,false
U000800,2026-04-29,android,paid_social,false
U000801,2026-05-24,ios,referral,false
U000802,2025-12-01,ios,referral,false
U000803,2025-10-07,ios,paid_social,false
U000804,2025-11-09,android,paid_social,false
U000805,2025-10-21,android,paid_social,false
U000806,2025-12-23,ios,referral,false
U000807,2026-05-03,android,paid_social,false
U000808,2026-04-10,ios,paid_social,false
U000809,2026-05-27,ios,organic,false
U000810,2026-01-21,ios,paid_social,false
U000811,2025-10-06,ios,press,false
U000812,2026-03-06,ios,referral,false
U000813,2025-12-11,android,paid_social,false
U000814,2026-02-09,android,organic,false
U000815,2026-04-02,ios,paid_social,false
U000816,2026-03-21,ios,organic,false
U000817,2025-12-16,ios,paid_social,false
U000818,2026-03-17,android,referral,false
U000819,2025-10-23,ios,referral,false
U000820,2025-09-06,ios,organic,false
U000821,2025-11-25,android,press,false
U000822,2025-10-05,ios,paid_social,false
U000823,2025-10-22,ios,referral,false
U000824,2026-02-10,android,organic,false
U000825,2026-02-18,ios,organic,false
U000826,2026-02-16,ios,referral,false
U000827,2026-03-19,android,referral,false
U000828,2025-12-12,ios,organic,false
U000829,2026-03-18,ios,referral,false
U000830,2025-12-03,ios,organic,false
U000831,2026-01-05,android,paid_social,false
U000832,2026-02-09,ios,organic,false
U000833,2026-05-03,ios,organic,false
U000834,2025-10-25,ios,organic,false
U000835,2026-05-23,ios,organic,false
U000836,2026-02-05,ios,referral,false
U000837,2026-03-01,android,paid_social,false
U000838,2025-09-13,android,organic,false
U000839,2026-05-15,ios,organic,false
U000840,2025-10-28,ios,organic,false
U000841,2026-04-17,android,organic,false
U000842,2025-12-22,android,referral,false
U000843,2026-02-24,android,press,false
U000844,2026-05-27,ios,organic,false
U000845,2025-11-06,android,paid_social,false
U000846,2026-04-23,android,paid_social,false
U000847,2026-01-30,android,organic,false
U000848,2026-01-20,android,referral,false
U000849,2025-09-17,android,paid_social,false
U000850,2025-09-24,android,organic,false
U000851,2025-10-04,android,press,false
U000852,2025-09-26,android,press,false
U000853,2025-09-10,android,referral,false
U000854,2026-01-31,android,organic,false
U000855,2025-11-20,ios,paid_social,false
U000856,2025-10-20,ios,organic,false
U000857,2025-11-10,android,organic,false
U000858,2026-05-09,android,organic,false
U000859,2025-12-07,android,press,false
U000860,2025-11-23,ios,referral,false
U000861,2026-01-24,ios,organic,false
U000862,2026-01-05,android,referral,false
U000863,2025-12-30,android,organic,false
U000864,2025-09-03,ios,paid_social,false
U000865,2026-03-23,android,press,false
U000866,2025-11-20,android,organic,false
U000867,2026-01-15,android,referral,false
U000868,2025-12-06,android,paid_social,false
U000869,2025-12-27,ios,organic,false
U000870,2025-12-19,ios,paid_social,false
U000871,2026-02-23,ios,organic,false
U000872,2025-09-18,ios,paid_social,false
U000873,2025-09-18,ios,organic,false
U000874,2026-04-26,android,organic,false
U000875,2026-04-11,android,organic,false
U000876,2025-09-18,android,organic,false
U000877,2025-09-04,ios,referral,false
U000878,2026-03-27,ios,press,false
U000879,2025-11-27,android,organic,false
U000880,2026-05-16,android,organic,false
U000881,2026-02-18,ios,organic,false
U000882,2026-01-28,ios,paid_social,false
U000883,2026-01-18,ios,organic,false
U000884,2025-10-11,ios,organic,false
U000885,2025-10-16,android,paid_social,false
U000886,2025-09-26,android,press,false
U000887,2026-03-09,ios,press,false
U000888,2026-04-29,android,paid_social,false
U000889,2026-05-15,android,paid_social,false
U000890,2026-02-24,ios,paid_social,false
U000891,2025-12-27,ios,organic,false
U000892,2025-10-26,android,organic,false
U000893,2025-11-26,ios,press,false
U000894,2026-03-10,ios,referral,false
U000895,2026-05-23,ios,organic,false
U000896,2026-02-06,android,organic,false
U000897,2025-10-11,android,organic,false
U000898,2026-05-06,android,referral,false
U000899,2026-04-14,ios,paid_social,false
U000900,2026-05-17,android,organic,false
U000901,2026-03-20,android,paid_social,false
U000902,2025-10-12,android,organic,false
U000903,2025-10-09,ios,organic,false
U000904,2026-02-25,ios,organic,false
U000905,2026-02-08,android,organic,false
U000906,2026-03-08,android,paid_social,false
U000907,2025-10-30,ios,organic,false
U000908,2026-04-28,ios,paid_social,false
U000909,2026-05-23,android,organic,false
U000910,2026-03-17,android,organic,false
U000911,2026-03-10,android,paid_social,false
U000912,2025-12-09,android,organic,false
U000913,2026-05-21,android,organic,false
U000914,2026-05-25,android,paid_social,false
U000915,2026-03-17,android,organic,false
U000916,2026-02-14,ios,paid_social,false
U000917,2026-05-01,android,organic,false
U000918,2025-09-17,ios,organic,false
U000919,2025-11-13,android,paid_social,false
U000920,2026-03-29,android,organic,false
U000921,2026-04-12,android,press,false
U000922,2026-05-25,ios,paid_social,false
U000923,2026-01-05,ios,paid_social,false
U000924,2026-02-05,ios,organic,false
U000925,2025-10-15,android,referral,false
U000926,2026-03-09,ios,referral,false
U000927,2025-12-07,android,organic,false
U000928,2026-04-12,android,organic,false
U000929,2025-10-06,ios,press,false
U000930,2025-12-10,ios,paid_social,false
U000931,2026-01-09,ios,organic,false
U000932,2026-02-03,android,organic,false
U000933,2025-12-02,android,organic,false
U000934,2026-01-05,ios,organic,false
U000935,2026-01-12,android,organic,false
U000936,2026-05-05,android,organic,false
U000937,2025-12-19,ios,press,false
U000938,2026-05-22,ios,press,false
U000939,2025-09-05,android,organic,false
U000940,2025-09-10,android,referral,false
U000941,2026-01-09,android,referral,false
U000942,2026-01-12,ios,organic,false
U000943,2025-11-24,android,paid_social,false
U000944,2026-01-31,android,organic,false
U000945,2026-03-12,ios,organic,false
U000946,2025-11-30,ios,referral,false
U000947,2026-05-27,android,referral,false
U000948,2026-03-08,android,organic,false
U000949,2025-09-11,ios,organic,false
U000950,2025-09-28,android,paid_social,false
U000951,2026-01-13,android,paid_social,false
U000952,2026-04-09,android,referral,false
U000953,2026-01-06,ios,organic,false
U000954,2026-03-20,android,paid_social,false
U000955,2025-09-30,android,press,false
U000956,2025-12-15,android,paid_social,false
U000957,2026-01-18,android,organic,false
U000958,2025-09-16,android,paid_social,false
U000959,2026-01-06,ios,organic,false
U000960,2026-05-25,android,organic,false
U000961,2025-09-05,ios,press,false
U000962,2026-01-16,ios,referral,false
U000963,2026-03-29,android,organic,false
U000964,2025-11-06,ios,referral,false
U000965,2025-09-21,ios,organic,false
U000966,2025-12-04,ios,organic,false
U000967,2025-09-11,ios,referral,false
U000968,2025-11-09,android,organic,false
U000969,2026-03-11,android,referral,false
U000970,2026-04-16,android,organic,false
U000971,2025-12-15,android,organic,false
U000972,2026-02-07,android,referral,false
U000973,2026-04-13,android,press,false
U000974,2026-01-08,android,paid_social,false
U000975,2026-01-24,android,organic,false
U000976,2026-03-21,ios,organic,false
U000977,2026-01-24,android,organic,false
U000978,2026-01-15,ios,press,false
U000979,2026-04-07,ios,press,false
U000980,2026-02-20,ios,organic,false
U000981,2026-05-26,ios,press,false
U000982,2025-09-24,ios,referral,false
U000983,2026-02-21,android,referral,false
U000984,2025-11-06,android,referral,false
U000985,2025-10-02,android,organic,false
U000986,2026-05-26,android,press,false
U000987,2026-03-23,ios,referral,false
U000988,2025-11-13,android,paid_social,false
U000989,2026-05-01,android,organic,false
U000990,2026-01-09,ios,referral,false
U000991,2025-10-01,ios,organic,false
U000992,2026-02-21,android,organic,false
U000993,2026-01-26,ios,organic,false
U000994,2025-10-03,android,organic,false
U000995,2026-04-23,ios,organic,false
U000996,2025-11-26,ios,organic,false
U000997,2026-03-03,android,organic,false
U000998,2025-12-21,ios,organic,false
U000999,2025-10-04,ios,paid_social,false
U001000,2025-12-31,ios,organic,false
U001001,2025-10-15,android,organic,false
U001002,2026-05-04,android,press,false
U001003,2025-11-04,android,referral,false
U001004,2025-11-02,android,press,false
U001005,2025-12-08,android,press,false
U001006,2026-04-05,ios,paid_social,false
U001007,2026-04-02,ios,organic,false
U001008,2025-12-21,ios,paid_social,false
U001009,2026-04-29,ios,referral,false
U001010,2026-03-27,ios,organic,false
U001011,2025-12-26,ios,organic,false
U001012,2026-01-16,ios,paid_social,false
U001013,2026-04-04,android,paid_social,false
U001014,2025-10-09,ios,press,false
U001015,2025-12-04,android,paid_social,false
U001016,2026-01-16,ios,organic,false
U001017,2026-04-09,android,organic,false
U001018,2026-02-18,android,organic,false
U001019,2026-04-28,android,paid_social,false
U001020,2025-12-10,ios,organic,false
U001021,2025-11-06,android,organic,false
U001022,2025-09-27,ios,paid_social,false
U001023,2025-11-24,ios,referral,false
U001024,2026-03-30,android,paid_social,false
U001025,2026-02-19,android,organic,false
U001026,2026-02-18,ios,organic,false
U001027,2025-09-04,android,organic,false
U001028,2025-09-19,android,paid_social,false
U001029,2026-05-28,android,organic,false
U001030,2025-10-06,android,organic,false
U001031,2025-11-06,android,organic,false
U001032,2025-10-13,android,referral,false
U001033,2026-03-31,ios,organic,false
U001034,2026-03-26,ios,organic,false
U001035,2025-09-02,android,organic,false
U001036,2025-11-13,ios,organic,false
U001037,2025-10-24,android,organic,false
U001038,2026-01-31,android,organic,false
U001039,2026-03-30,ios,paid_social,false
U001040,2026-03-31,ios,referral,false
U001041,2025-12-31,ios,organic,false
U001042,2025-11-21,ios,paid_social,false
U001043,2026-05-22,ios,organic,false
U001044,2026-01-31,android,referral,false
U001045,2026-01-06,android,paid_social,false
U001046,2025-10-11,android,organic,false
U001047,2025-12-07,android,organic,false
U001048,2026-05-22,android,organic,false
U001049,2026-04-08,ios,paid_social,false
U001050,2026-01-31,ios,organic,false
U001051,2025-10-26,android,organic,false
U001052,2025-12-13,android,paid_social,false
U001053,2026-02-26,android,organic,false
U001054,2025-11-03,android,paid_social,false
U001055,2025-10-08,android,organic,false
U001056,2025-12-18,android,organic,false
U001057,2025-09-13,android,organic,false
U001058,2025-12-06,android,organic,false
U001059,2026-04-22,android,referral,false
U001060,2026-03-25,ios,press,false
U001061,2026-04-30,android,organic,false
U001062,2026-03-11,android,paid_social,false
U001063,2025-10-22,android,organic,false
U001064,2026-03-01,ios,referral,false
U001065,2025-12-02,ios,press,false
U001066,2026-05-28,android,referral,false
U001067,2026-01-02,ios,organic,false
U001068,2025-10-12,ios,paid_social,false
U001069,2026-03-13,android,organic,false
U001070,2025-09-22,android,paid_social,false
U001071,2026-01-23,android,paid_social,false
U001072,2025-11-21,ios,referral,false
U001073,2025-12-25,android,organic,false
U001074,2026-04-03,android,referral,false
U001075,2025-11-28,ios,paid_social,false
U001076,2026-01-21,android,press,false
U001077,2026-01-11,android,organic,false
U001078,2026-01-17,android,organic,false
U001079,2025-09-23,android,organic,false
U001080,2026-01-28,android,paid_social,false
U001081,2026-01-13,android,organic,false
U001082,2026-01-04,android,paid_social,false
U001083,2026-05-28,android,referral,false
U001084,2025-11-26,android,organic,false
U001085,2026-03-20,android,referral,false
U001086,2025-11-11,ios,organic,false
U001087,2025-12-21,ios,organic,false
U001088,2025-12-18,ios,organic,false
U001089,2025-10-04,ios,referral,false
U001090,2025-09-16,android,press,false
U001091,2026-01-28,ios,organic,false
U001092,2026-01-23,ios,organic,false
U001093,2026-05-16,ios,organic,false
U001094,2025-11-28,ios,organic,false
U001095,2026-05-06,ios,organic,false
U001096,2025-10-17,ios,organic,false
U001097,2025-10-23,ios,organic,false
U001098,2025-09-24,ios,organic,false
U001099,2025-10-13,ios,referral,false
U001100,2026-04-01,ios,organic,false
U001101,2026-05-07,ios,organic,false
U001102,2025-09-17,android,organic,false
U001103,2025-12-21,ios,paid_social,false
U001104,2026-04-06,android,organic,false
U001105,2026-02-20,ios,organic,false
U001106,2026-04-02,android,organic,false
U001107,2026-02-02,android,organic,false
U001108,2025-10-08,android,organic,false
U001109,2025-10-05,ios,paid_social,false
U001110,2025-12-12,android,referral,false
U001111,2026-04-02,ios,referral,false
U001112,2025-10-07,ios,referral,false
U001113,2026-01-12,ios,press,false
U001114,2026-01-02,ios,referral,false
U001115,2025-09-07,ios,paid_social,false
U001116,2026-02-23,ios,organic,false
U001117,2025-10-01,android,organic,false
U001118,2026-04-23,android,paid_social,false
